id,name,location,type,typecode,address,adcode,pname,cityname,adname,business_area
B0JR0UPLCT,路劲阳光城7区,"116.922114,39.931800",商务住宅;住宅区;住宅小区,120302,大福北路与华夏南路交叉口西南180米,131028,河北省,廊坊市,大厂回族自治县,[]
B0JR0UQ8BG,路劲阳光城6区,"116.921310,39.934465",商务住宅;住宅区;住宅小区,120302,华夏南路与砖厂路交叉口西南120米,131028,河北省,廊坊市,大厂回族自治县,[]
B0FFJ81LAC,路劲·阳光城,"116.919058,39.933881",商务住宅;住宅区;住宅区,120300,华夏南路与砖厂路交叉口西320米,131028,河北省,廊坊市,大厂回族自治县,[]
B0MB5BJM5E,路劲公园上城1期,"116.918575,39.920825",商务住宅;住宅区;住宅区,120300,大福南路与首创大街交叉口东220米,131028,河北省,廊坊市,大厂回族自治县,[]
B0JR0URAVH,路劲阳光城8区,"116.919340,39.931544",商务住宅;住宅区;住宅小区,120302,大福北路与首创大街交叉口东360米,131028,河北省,廊坊市,大厂回族自治县,[]
B0JRU7YOIN,路劲阳光城3区,"116.920231,39.936756",商务住宅;住宅区;住宅小区,120302,华夏南路360号,131028,河北省,廊坊市,大厂回族自治县,[]
B0JR0UVJHK,路劲阳光城5区,"116.918958,39.934109",商务住宅;住宅区;住宅小区,120302,华夏南路与砖厂路交叉口西320米,131028,河北省,廊坊市,大厂回族自治县,[]
B0JR0UQ0MW,路劲阳光城9区,"116.916929,39.931206",商务住宅;住宅区;住宅小区,120302,大福北路与首创大街交叉口东南160米,131028,河北省,廊坊市,大厂回族自治县,[]
B0GU4OW4J7,路劲阳光城2区,"116.918174,39.936448",商务住宅;住宅区;住宅小区,120302,邵府乡华夏南路322号,131028,河北省,廊坊市,大厂回族自治县,[]
B0JR0UOYM8,路劲阳光城4区,"116.916649,39.934122",商务住宅;住宅区;住宅小区,120302,大福北路与首创大街交叉口东北180米,131028,河北省,廊坊市,大厂回族自治县,[]
B0GU4OVOUR,路劲阳光城1区,"116.915890,39.936552",商务住宅;住宅区;住宅小区,120302,首创大街与新开大街交叉口东南180米,131028,河北省,廊坊市,大厂回族自治县,[]
B0FFIBDGQO,世茂·萨拉曼卡白露园,"116.914376,39.930949",商务住宅;住宅区;住宅区,120300,首创大街与大福北路交叉口西南220米,131028,河北省,廊坊市,大厂回族自治县,[]
B0J1KCC1AE,世茂·萨拉曼卡香榭园,"116.913367,39.933898",商务住宅;住宅区;住宅区,120300,大福北路与首创大街交叉口西北220米,131028,河北省,廊坊市,大厂回族自治县,[]
B0J1KCC1AC,世茂·萨拉曼卡若辰园,"116.913412,39.936289",商务住宅;住宅区;住宅区,120300,首创大街与新开大街交叉口西南220米,131028,河北省,廊坊市,大厂回族自治县,[]
B0J1KCBG0R,世茂·萨拉曼卡枫丹园,"116.912368,39.930896",商务住宅;住宅区;住宅区,120300,大福北路与首创大街交叉口西南340米,131028,河北省,廊坊市,大厂回族自治县,[]
B0FFG6O74O,世茂·萨拉曼卡,"116.911297,39.934216",商务住宅;住宅区;住宅区,120300,福喜路附近,131028,河北省,廊坊市,大厂回族自治县,[]
B0HR3UD0B3,东方丽城B区,"116.912332,39.939449",商务住宅;住宅区;住宅小区,120302,夏垫新城,131028,河北省,廊坊市,大厂回族自治县,[]
B0FFJ3ZQA6,东方丽城,"116.910659,39.939228",商务住宅;住宅区;住宅小区,120302,夏垫新城新开大街,131028,河北省,廊坊市,大厂回族自治县,[]
B0J1KCC1AD,世茂·萨拉曼卡世美园,"116.910327,39.933795",商务住宅;住宅区;住宅区,120300,大福北路与福喜路交叉口东420米,131028,河北省,廊坊市,大厂回族自治县,[]
B0J1KCC1AF,世茂·萨拉曼卡晴雪园,"116.910643,39.936255",商务住宅;住宅区;住宅区,120300,大福北路379号,131028,河北省,廊坊市,大厂回族自治县,[]
B0L1PO9VLF,金安家园北楼,"116.810925,39.956375",商务住宅;住宅区;住宅小区,120302,为民巷与长乐七巷交叉口东260米,131082,河北省,廊坊市,三河市,迎宾路
B0LR01NJ7H,金安家园南楼,"116.810976,39.956191",商务住宅;住宅区;住宅小区,120302,为民巷与长乐七巷交叉口东280米,131082,河北省,廊坊市,三河市,迎宾路
B0LGJLQ0H9,汇福家属院,"116.814953,39.946657",商务住宅;住宅区;住宅小区,120302,迎宾路与行宫东大街交叉口南240米,131082,河北省,廊坊市,三河市,迎宾路
B013C01F26,兴达公寓,"116.817453,39.941691",商务住宅;住宅区;住宅小区,120302,燕郊经济技术开发区燕郊开发区,131082,河北省,廊坊市,三河市,[]
B013C0HWU8,汇福佳苑怡景苑,"116.809466,39.953888",商务住宅;住宅区;住宅小区,120302,燕郊开发区学院大街,131082,河北省,廊坊市,三河市,步行街
B013C0IED5,百花家园,"116.810107,39.950773",商务住宅;住宅区;住宅小区,120302,行宫西大街北侧燕郊公园西侧,131082,河北省,廊坊市,三河市,步行街
B0FFK5DC6X,紫荆公寓,"116.809248,39.956806",商务住宅;住宅区;住宅小区,120302,为民巷与长乐七巷交叉口东120米,131082,河北省,廊坊市,三河市,海油大街
B0IK27O8QG,简艾小区,"116.815986,39.943152",商务住宅;住宅区;住宅小区,120302,京哈公路552号,131082,河北省,廊坊市,三河市,迎宾路
B0LG5R3ZZW,立方居,"116.815620,39.944777",商务住宅;住宅区;住宅小区,120302,迎宾路与京榆大街交叉口东北120米,131082,河北省,廊坊市,三河市,迎宾路
B013C145NA,银燕小区,"116.812091,39.946042",商务住宅;住宅区;住宅小区,120302,迎宾路9号,131082,河北省,廊坊市,三河市,迎宾路
B0LA4H46E8,乔官屯三号院,"116.876923,39.973857",商务住宅;住宅区;住宅小区,120302,致富街与民安路交叉口东南400米,131082,河北省,廊坊市,三河市,[]
B0LBTL7367,陶瓷大院,"116.814425,39.944975",商务住宅;住宅区;住宅小区,120302,迎宾路与京榆大街交叉口北120米,131082,河北省,廊坊市,三河市,迎宾路
B000AAAZ4I,城美维多利亚公寓,"116.813357,39.943426",商务住宅;住宅区;住宅小区,120302,京哈公路附近,131082,河北省,廊坊市,三河市,迎宾路
B013C145N9,行宫花园,"116.812039,39.945172",商务住宅;住宅区;住宅小区,120302,102国道边,131082,河北省,廊坊市,三河市,迎宾路
B013C1462F,中燕小区,"116.806365,39.960077",商务住宅;住宅区;住宅小区,120302,燕郊经济技术开发区海油大街,131082,河北省,廊坊市,三河市,海油大街
B0FFHOC08F,海洋小区北区,"116.807827,39.953551",商务住宅;住宅区;住宅小区,120302,学院大街55号,131082,河北省,廊坊市,三河市,学院大街
B0L1DUUILE,武夷公寓南楼,"116.808875,39.954675",商务住宅;住宅区;住宅小区,120302,学院大街与公园路交叉口西北240米,131082,河北省,廊坊市,三河市,学院大街
B0LRDM63YZ,月亮湾,"116.808116,39.955069",商务住宅;住宅区;住宅小区,120302,为民巷与长乐七巷交叉口南220米,131082,河北省,廊坊市,三河市,学院大街
B0LKNZPCFG,汇福大院,"116.809175,39.953425",商务住宅;住宅区;住宅小区,120302,学院大街与公园路交叉口西120米,131082,河北省,廊坊市,三河市,学院大街
B0FFGJYBEQ,凤凰国际,"116.814075,39.942386",商务住宅;住宅区;住宅小区,120302,迎宾路414号,131082,河北省,廊坊市,三河市,迎宾路
B0L3KMBHVR,拥军路15号,"116.807595,39.961042",商务住宅;住宅区;住宅小区,120302,拥军路与金燕大街交叉口南80米,131082,河北省,廊坊市,三河市,[]
B0LUF91N85,美锦林,"116.808322,39.955364",商务住宅;住宅区;住宅小区,120302,为民巷与长乐七巷交叉口南200米,131082,河北省,廊坊市,三河市,学院大街
B0FFMBMQBN,中和府,"116.806254,39.962744",商务住宅;住宅区;住宅小区,120302,燕郊高新区金燕大街与拥军路交叉口西北角,131082,河北省,廊坊市,三河市,[]
B0LGB95PAU,康馨源,"116.808175,39.954675",商务住宅;住宅区;住宅小区,120302,博观路与学府东路交叉口东240米,131082,河北省,廊坊市,三河市,学院大街
B0K1SZ8L9G,海洋小区,"116.808120,39.951745",商务住宅;住宅区;住宅小区,120302,学院大街与学府东路交叉口东240米,131082,河北省,廊坊市,三河市,学院大街
B0LR9HP1T0,中海油燕郊基地北院,"116.807803,39.953311",商务住宅;住宅区;住宅小区,120302,学院大街55号,131082,河北省,廊坊市,三河市,学院大街
B0FFFVI4MB,海洋小区中区,"116.807531,39.950897",商务住宅;住宅区;住宅小区,120302,三河市经济技术开发区行宫西大街81号,131082,河北省,廊坊市,三河市,行宫西大街
B0JAUCG84J,皓月雅苑(建设中),"116.814345,39.979211",商务住宅;住宅区;住宅小区,120302,迎宾路1159号,131082,河北省,廊坊市,三河市,[]
B0IRNUZ6K5,宝桂家园,"116.807115,39.957595",商务住宅;住宅区;住宅小区,120302,小张各庄村长乐七巷5号,131082,河北省,廊坊市,三河市,海油大街
B0FFG93P10,圆梦园小区,"116.805999,39.964870",商务住宅;住宅区;住宅小区,120302,神威南大街与拥军路交叉口西120米,131082,河北省,廊坊市,三河市,[]
B0FFF744CR,金燕·学院府,"116.804884,39.960947",商务住宅;住宅区;住宅小区,120302,金燕大街附近,131082,河北省,廊坊市,三河市,[]
B013C15F3V,风尚国际公寓,"116.811786,39.942108",商务住宅;住宅区;住宅小区,120302,燕郊经济技术开发区102国道南侧(迎宾路路口西南200米),131082,河北省,廊坊市,三河市,[]
B0KALUCDPN,康居园,"116.805765,39.952230",商务住宅;住宅区;住宅小区,120302,学院大街与学府东路交叉口南60米,131082,河北省,廊坊市,三河市,学院大街
B0FFGF49LF,应大北北区,"116.804385,39.962735",商务住宅;住宅区;住宅小区,120302,金燕大街,131082,河北省,廊坊市,三河市,[]
B0K39CEQ0J,45所小区,"116.804401,39.964917",商务住宅;住宅区;住宅小区,120302,神威南大街4号附近,131082,河北省,廊坊市,三河市,[]
B0LG6DF0WU,御东君泰(建设中),"116.807735,39.973392",商务住宅;住宅区;住宅小区,120302,神威北大街与欧伏路交叉口东北180米,131082,河北省,廊坊市,三河市,[]
B0FFGZUBN7,应急管理大学学生公寓,"116.805317,39.956744",商务住宅;住宅区;宿舍,120303,学院大街467号应急管理大学,131082,河北省,廊坊市,三河市,[]
B0M63S7K6D,应急管理大学-桃李苑,"116.805717,39.956486",商务住宅;住宅区;宿舍,120303,学院大街467号应急管理大学学生公寓,131082,河北省,廊坊市,三河市,[]
B0GRLSLSAA,中学公寓,"116.812085,39.941151",商务住宅;住宅区;宿舍,120303,迎宾路与京榆大街交叉口西南380米,131082,河北省,廊坊市,三河市,[]
B0FFI707UB,应急管理大学北一校区宿舍区-学子苑,"116.803857,39.961124",商务住宅;住宅区;宿舍,120303,燕郊经济技术开发区,131082,河北省,廊坊市,三河市,[]
B0FFH2FOUI,应急管理大学北一校区学生公寓,"116.803416,39.960065",商务住宅;住宅区;宿舍,120303,爱民路与海油大街交叉口东北200米,131082,河北省,廊坊市,三河市,[]
B0LDRSBEG0,教工楼,"116.810475,39.941625",商务住宅;住宅区;宿舍,120303,京榆大街与府西路交叉口东南300米,131082,河北省,廊坊市,三河市,[]
B0JBGSGKP3,燕郊月半训练营宿舍,"116.803745,39.972861",商务住宅;住宅区;宿舍,120303,神威北大街华隆公寓楼西区底商,131082,河北省,廊坊市,三河市,[]
B0KR6LNPDL,应急管理大学南阳居,"116.801441,39.953084",商务住宅;住宅区;宿舍,120303,燕郊经济开发区学院街465号,131082,河北省,廊坊市,三河市,学院大街
B0FFHYFKTV,清华文昌塔学生宿舍,"116.808092,39.940584",商务住宅;住宅区;宿舍,120303,二中东路103号附近,131082,河北省,廊坊市,三河市,[]
B0HUG5RPKS,三河燕郊福合第一医院宿舍,"116.803881,39.944689",商务住宅;住宅区;宿舍,120303,京榆大街三河燕郊福合第一医院,131082,河北省,廊坊市,三河市,[]
B0JBDZV62V,应急管理大学西区教工宿舍,"116.799552,39.954741",商务住宅;住宅区;宿舍,120303,燕灵路与学院大街交叉口北320米,131082,河北省,廊坊市,三河市,学院大街
B0M61UJ4HX,应急管理大学北二校区北辰园,"116.798386,39.964697",商务住宅;住宅区;宿舍,120303,爱民路,131082,河北省,廊坊市,三河市,燕灵路
B013C0IF4W,交通运输部管理干部学院学生生活区,"116.799740,39.947217",商务住宅;住宅区;宿舍,120303,行宫西大街227号,131082,河北省,廊坊市,三河市,行宫西大街
B0MAGCZDY8,河北省地矿局第七地质大队宿舍楼,"116.800125,39.943525",商务住宅;住宅区;宿舍,120303,京榆大街与燕灵路交叉口西160米,131082,河北省,廊坊市,三河市,[]
B0KRPUR8AC,民政职业大学燕郊校区5号公寓,"116.795464,39.951710",商务住宅;住宅区;宿舍,120303,东燕郊开发区燕灵路2号,131082,河北省,廊坊市,三河市,[]
B0FFKJNZE9,西柳河屯村文化活动室,"116.880238,39.946239",商务住宅;住宅区;社区中心,120304,迎宾路燕郊镇西柳河屯村村民委员会附近,131082,河北省,廊坊市,三河市,[]
B0FFFRUSRX,北蔡各庄文体活动广场,"116.796934,39.958433",商务住宅;住宅区;社区中心,120304,燕郊镇北蔡各庄村北蔡街与燕灵路西南角方舟购物广场,131082,河北省,廊坊市,三河市,燕灵路
B0L1YXEYQ8,万荣学生公寓118号,"117.005025,39.970475",商务住宅;住宅区;宿舍,120303,李七侯大街与李中路交叉口西南40米,131082,河北省,廊坊市,三河市,[]
B0LKPBYKHD,博士居公寓,"117.005963,39.975434",商务住宅;住宅区;住宅区,120300,幸福北路与向阳街交叉口南120米,131082,河北省,廊坊市,三河市,[]
B0JDDHYTW2,滨河乐港自助烧烤,"117.052220,39.971188",商务住宅;住宅区;住宅小区,120302,南环路与西环路交叉口南侧,131082,河北省,廊坊市,三河市,[]
B0LRHX8ONP,健康街健康巷6号,"117.065564,39.964024",商务住宅;住宅区;住宅小区,120302,健康巷6号,131082,河北省,廊坊市,三河市,[]
B0MAMO7REB,南城滨河院西区,"117.062825,39.973475",商务住宅;住宅区;住宅小区,120302,滨河路与致富路交叉口西200米,131082,河北省,廊坊市,三河市,[]
B0L6AMY379,冯庄子,"117.056252,39.979966",商务住宅;住宅区;住宅小区,120302,通顺街与京鼎路交叉口西南260米,131082,河北省,廊坊市,三河市,鼎盛西大街
B0FFFWCCCE,冯庄子南区,"117.056260,39.979983",商务住宅;住宅区;住宅小区,120302,通顺街与京鼎路交叉口西南260米,131082,河北省,廊坊市,三河市,鼎盛西大街
B0KGOUFPMA,如园小区,"117.062046,39.976005",商务住宅;住宅区;住宅小区,120302,建兴南路22号,131082,河北省,廊坊市,三河市,[]
B0M6ZY0SS1,嘻旺旺乡墅,"117.056645,39.979275",商务住宅;住宅区;住宅区,120300,通顺街与京鼎路交叉口南320米,131082,河北省,廊坊市,三河市,鼎盛西大街
B0LDAUFDBG,鑫源公寓,"117.056612,39.979989",商务住宅;住宅区;住宅区,120300,通顺街与京鼎路交叉口西南240米,131082,河北省,廊坊市,三河市,鼎盛西大街
B013C0I4DI,丽景花园,"117.063687,39.976049",商务住宅;住宅区;住宅小区,120302,建兴南路22号,131082,河北省,廊坊市,三河市,[]
B0FFLI6IJS,三河市交通局家属院,"117.061260,39.977231",商务住宅;住宅区;住宅区,120300,建兴南路与西福街交叉口西280米,131082,河北省,廊坊市,三河市,[]
B0MD7778DQ,滨河院五条,"117.064275,39.974375",商务住宅;住宅区;住宅小区,120302,南环路与滨河桥交叉口西南80米,131082,河北省,廊坊市,三河市,[]
B0GR7MERV3,丽景花园社区文化活动室,"117.063518,39.977009",商务住宅;住宅区;社区中心,120304,建兴南路与西福街交叉口西100米,131082,河北省,廊坊市,三河市,[]
B013C0HU8M,建兴小区,"117.065111,39.979185",商务住宅;住宅区;住宅小区,120302,鼎盛街,131082,河北省,廊坊市,三河市,鼎盛西大街
B0G1UZPQQ7,滨东社区文化活动室,"117.068877,39.974047",商务住宅;住宅区;社区中心,120304,南环路与夕照路交叉口南160米,131082,河北省,廊坊市,三河市,[]
B013C0IGGH,园丁苑小区,"117.067664,39.977536",商务住宅;住宅区;住宅小区,120302,南环路85正北方向150米,131082,河北省,廊坊市,三河市,[]
BZDCQ100ON,红远巷,"117.031226,39.962119",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100SX,同仁巷,"117.028380,39.951511",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100LM,科达街,"117.045956,39.965834",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
B0IA3BBZ77,广源路,"117.034780,39.971037",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
B0IA3ST1F6,顺通路,"117.020002,39.959268",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100JE,荣发路,"117.050684,39.953026",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100O0,凯丰街,"117.025656,39.974650",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCPZ00JL,光明路,"117.042409,39.942337",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
B0IAT1Z9S0,022乡道,"117.027872,39.942284",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100P8,安康路,"117.057638,39.967433",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDBQ100CA,团结路,"117.010279,39.954255",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
B0IA3BD8WB,幸福南路,"117.010608,39.968337",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100JG,和谐五巷,"117.048621,39.979585",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100M9,常安路,"117.064550,39.959857",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100NC,连心路,"117.063672,39.948710",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
B0IA3BF4M1,建兴路,"117.064817,39.975515",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
B0IA3NF0JS,幸福北路,"117.004716,39.977591",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDDQ100EE,富民路,"117.035562,39.917070",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100L0,锦绣巷,"117.037166,39.925322",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100LR,迎宾街,"117.025383,39.923493",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDBQ100CH,朋远街,"117.022982,39.915072",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDBQ100CI,038乡道,"117.025073,39.905626",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDBQ100ER,仁和大街,"117.044845,39.905520",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100LC,达文路,"117.055202,39.929448",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDBQ100DB,育欣巷,"117.058525,39.912090",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDBQ100GT,胜利街,"117.016071,39.905839",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDBQ100HY,旺财巷,"117.006333,39.911877",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ000D2,杨李线,"117.004471,39.928908",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDBQ100EY,爱民西街,"117.057986,39.901886",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
BZDCQ100NM,丰华街,"117.065686,39.930062",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
B0IA3BEZ6Z,承前路,"117.002527,39.902855",地名地址信息;交通地名;道路名,190301,三河市,131082,河北省,廊坊市,三河市,[]
